id,prop_type,player_name,matchup_home_team,matchup_away_team,sports_book,name,price,points,nba_api_player_id
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-129,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-106,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,129,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-179,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-111,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-123,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,102,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-139,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-135,10.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-101,10.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-130,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-105,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-130,2.5,
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,betmgm,Under,100,2.5,
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,betmgm,Over,135,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-185,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-110,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-120,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-115,7.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-120,7.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Bradley Beal,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-120,3.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Bradley Beal,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-115,3.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-140,3.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,betmgm,Under,105,3.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,betmgm,Over,105,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-140,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-135,10.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,betmgm,Under,100,10.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,bovada,Over,-105,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,bovada,Under,-125,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Bradley Beal,Minnesota Timberwolves,Washington Wizards,bovada,Over,-115,3.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Bradley Beal,Minnesota Timberwolves,Washington Wizards,bovada,Under,-115,3.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,bovada,Over,-115,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,bovada,Under,-115,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,bovada,Over,-135,3.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,bovada,Under,105,3.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,bovada,Over,-105,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,bovada,Under,-125,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,bovada,Over,-105,7.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,bovada,Under,-125,7.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,bovada,Over,-135,2.5,
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,bovada,Under,105,2.5,
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,bovada,Over,125,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,bovada,Under,-165,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,bovada,Over,100,11.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,bovada,Under,-130,11.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,fanduel,Over,126,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Monte Morris,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-162,3.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-102,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-125,5.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,fanduel,Over,100,11.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-128,11.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Mike Conley,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-132,2.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Mike Conley,Minnesota Timberwolves,Washington Wizards,fanduel,Under,104,2.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Bradley Beal,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-113,3.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Bradley Beal,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-113,3.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-132,3.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,fanduel,Under,104,3.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-104,7.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-122,7.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-102,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-125,9.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-115,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_rebounds,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-111,6.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,draftkings,Over,115,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,draftkings,Under,-145,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-145,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,draftkings,Under,115,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-115,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,draftkings,Under,-115,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-145,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,draftkings,Under,115,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-120,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,draftkings,Under,-110,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-130,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,draftkings,Under,100,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,betonlineag,Under,-149,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,betonlineag,Over,115,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,betonlineag,Under,112,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,betonlineag,Over,-145,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,betonlineag,Under,-118,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,betonlineag,Over,-110,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,betonlineag,Under,109,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,betonlineag,Over,-141,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,betonlineag,Under,-106,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,betonlineag,Over,-122,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,betonlineag,Under,103,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,betonlineag,Over,-133,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,betonlineag,Under,-104,1.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,betonlineag,Over,-123,1.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-148,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,108,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-133,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-103,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-115,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-119,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-139,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,102,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-133,1.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-103,1.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-163,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,118,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-115,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-119,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,110,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-151,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,159,1.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-224,1.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,betmgm,Over,165,1.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-225,1.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-120,6.5,
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-110,6.5,
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-135,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,betmgm,Under,100,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,betmgm,Over,115,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-150,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-150,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,betmgm,Under,110,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-150,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,betmgm,Under,110,4.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-130,1.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-105,1.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-115,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,betmgm,Under,-115,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,betmgm,Over,-160,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,betmgm,Under,120,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,bovada,Over,120,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,bovada,Under,-160,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,bovada,Over,120,5.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,bovada,Under,-160,5.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,bovada,Over,-105,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,bovada,Under,-125,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,bovada,Over,-130,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,bovada,Under,100,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,bovada,Over,-125,6.5,
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley Jr.,Minnesota Timberwolves,Washington Wizards,bovada,Under,-105,6.5,
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,bovada,Over,-150,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,bovada,Under,115,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-104,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-122,2.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,fanduel,Over,122,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-156,4.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-120,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Mike Conley,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-106,6.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-130,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,fanduel,Under,102,3.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,fanduel,Over,124,5.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Bradley Beal,Minnesota Timberwolves,Washington Wizards,fanduel,Under,-158,5.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,fanduel,Over,-146,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_assists,Monte Morris,Minnesota Timberwolves,Washington Wizards,fanduel,Under,114,4.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,draftkings,Over,105,1.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Anthony Edwards,Minnesota Timberwolves,Washington Wizards,draftkings,Under,-135,1.5,1630162.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Bradley Beal,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-140,0.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Bradley Beal,Minnesota Timberwolves,Washington Wizards,draftkings,Under,110,0.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,draftkings,Over,140,0.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Daniel Gafford,Minnesota Timberwolves,Washington Wizards,draftkings,Under,-175,0.5,1629655.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-120,0.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,draftkings,Under,-110,0.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-185,0.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,draftkings,Under,150,0.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,draftkings,Over,105,0.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Kyle Kuzma,Minnesota Timberwolves,Washington Wizards,draftkings,Under,-135,0.5,1628398.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Mike Conley,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-195,0.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Mike Conley,Minnesota Timberwolves,Washington Wizards,draftkings,Under,160,0.5,201144.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Monte Morris,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-130,0.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Monte Morris,Minnesota Timberwolves,Washington Wizards,draftkings,Under,100,0.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,draftkings,Over,-135,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,draftkings,Under,105,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-133,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Rudy Gobert,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-103,0.5,203497.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Bradley Beal,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-135,0.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Bradley Beal,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-101,0.5,203078.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-189,0.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Kristaps Porzingis,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,136,0.5,204001.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-121,0.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Jaden McDaniels,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-113,0.5,1630183.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Monte Morris,Minnesota Timberwolves,Washington Wizards,williamhill_us,Over,-135,0.5,1628420.0
8b80fc750627fcdf4d465cf2bf265acc,player_steals,Monte Morris,Minnesota Timberwolves,Washington Wizards,williamhill_us,Under,-101,0.5,1628420.0
